morphemes	target	prediction	target_canon	prediction_canon
la_fanel_e	RelConc6_VRoot_VerbTerm	RelConc6_VRoot_VerbTerm	RelConc6_VRoot_VerbTerm	RelConc6_VRoot_VerbTerm
.	Punc	Punc	Punc	Punc
i_CBP	NPrePre4_Abbr	NPrePre9_Abbr	NPrePre4_Abbr	Abbr
i_yi_n_chubo	BPre4_CopPre_BPre9_NStem	BPre9_CopPre_BPre9_NStem	BPre4_CopPre_BPre9_NStem	BPre9_CopPre_NPre9_NStem
ya_ku_esekel_a	PossConc9_OC15_VRoot_VerbTerm	PossConc9_OC15_VRoot_VerbTerm	PossConc9_OC15_VRoot_VerbTerm	PossConc4_OC15_VRoot_VerbTerm
le_sita	RelConc5_NStem	RelConc5_NStem	RelConc5_NStem	RelConc5_NStem
e_ma_komidi	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
e_ma_wadi	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
e_ku_sit_a_ini	LocPre_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_VerbTerm_LocSuf
i_mi_mango	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
nga_ku_fak_a	AdvPre_OC15_VRoot_VerbTerm	AdvPre_OC15_VRoot_VerbTerm	AdvPre_OC15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm
li_galelo	BPre5_NStem	BPre5_NStem	BPre5_NStem	BPre5_NStem
ku_le_n_chubo	LocPre_Dem9_Pos1_BPre9_NStem	LocPre_Pos1_BPre9	LocPre_Dem9_Pos1_BPre9_NStem	LocPre_Pos1_BPre9
.	Punc	Punc	Punc	Punc
i_gcugcutel_a	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm
ku_ti_phendvul_el_a	SC15_OC10_VRoot_ApplExt_VerbTerm	SC15_OC10_VRoot_ApplExt_VerbTerm	SC15_OC10_VRoot_ApplExt_VerbTerm	SC15_OC10_VRoot_ApplExt_VerbTerm
na_ku_ba	AdvPre_BPre15_AuxVStem	AdvPre_BPre15_AuxVStem	AdvPre_BPre15_AuxVStem	AdvPre_BPre15_AuxVStem
selubala	Adv	Adv	Adv	PossConc7_BPre11_NStem
.	Punc	Punc	Punc	Punc
ku_ti_bandzakany_a	BPre15_ReflPre_VRoot_VerbTerm	BPre15_ReflPre_VRoot_VerbTerm	BPre15_ReflPre_VRoot_VerbTerm	BPre15_ReflPre_VRoot_VerbTerm
kwe_m_mango	PossConc15_BPre3_NStem	PossConc15_BPre3_NStem	PossConc15_BPre3_NStem	PossConc15_BPre3_NStem
ku_nga_ba	SC15_Pot_AuxVStem	SC15_Pot_AuxVStem	SC15_Pot_AuxVStem	SC15_Pot_AuxVStem
na_n_zuzo	AdvPre_BPre9_NStem	AdvPre_BPre9_NStem	AdvPre_BPre9_NStem	AdvPre_BPre9_NStem
len_hle	AdjPref9_AdjStem	AdjPref9_AdjStem	AdjPref9_AdjStem	AdjPref9_AdjStem
e_wadi_ini	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf
njengobe	Conj	Conj	Conj	Conj
i_mi_bono	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
ya_u_mu_mango	PossConc4_NPrePre3_BPre3_NStem	PossConc9_NPrePre3_BPre3_NStem	PossConc4_NPrePre3_BPre3_NStem	PossConc9_NPrePre3_BPre3_NStem
i_fak_w_a	SC5_VRoot_PassExt_VerbTerm	SC9_VRoot_PassExt_VerbTerm	SC5_VRoot_PassExt_VerbTerm	SC4_VRoot_PassExt_VerbTerm
e_tin_hlelo_ini	LocPre_BPre10_NStem_LocSuf	LocPre_BPre10_NStem_LocSuf	LocPre_BPre10_NStem_LocSuf	LocPre_BPre10_NStem_LocSuf
leti_tfutfuk_is_a_ko	RelConc10_VRoot_CausExt_VerbTerm_RelSuf	RelConc10_VRoot_CausExt_VerbTerm_RelSuf	RelConc10_VRoot_CausExt_VerbTerm_RelSuf	RelConc10_VRoot_CausExt_VerbTerm_RelSuf
na_leti_khul_is_a_ko	AdvPre_RelConc10_VRoot_CausExt_VerbTerm_RelSuf	AdvPre_RelConc10_VRoot_CausExt_VerbTerm_RelSuf	AdvPre_RelConc10_VRoot_CausExt_VerbTerm_RelSuf	AdvPre_PossConc5_BPre15_VRoot_VerbTerm_VerbTerm_RelSuf
.	Punc	Punc	Punc	Punc
ku_cin_is_a	SC15_VRoot_CausExt_VerbTerm	BPre15_VRoot_CausExt_VerbTerm	SC15_VRoot_CausExt_VerbTerm	BPre15_VRoot_CausExt_VerbTerm
lu_hlelo	BPre11_NStem	BPre11_NStem	BPre11_NStem	BPre11_NStem
lwe_te_bulungiswa	PossConc11_PossConc8_NStem	PossConc11_PossConc8_NStem	PossConc11_PossConc8_NStem	PossConc11_PossConc8_BPre14_VRoot_PassExt_VerbTerm
ku_te_u_bu_gebengu	BPre17_PossConc10_BPre14_BPre14_NStem	BPre17_PossConc10_BPre14_BPre14_NStem	BPre17_PossConc10_BPre14_BPre14_NStem	BPre17_PossConc10_BPre14_NStem
.	Punc	Punc	Punc	Punc
loku	Dem15_Pos1		Dem15_Pos1	
ku_dzing_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
ku_sebent_is_an_a	SC15_VRoot_CausExt_RecipExt_VerbTerm	BPre15_VRoot_CausExt_RecipExt_VerbTerm	SC15_VRoot_CausExt_RecipExt_VerbTerm	BPre15_VRoot_CausExt_RecipExt_VerbTerm
e_m_khatsi_ini	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf
wa_wo	PossConc3_PronStem3	PossConc3_PronStem3	PossConc3_PronStem3	PossConc3_PronStem3
o_nkhe	QuantConc6_QuantStem	QuantConc6_QuantStem	QuantConc6_QuantStem	QuantConc6_QuantStem
e_ma_tiko	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
ku_te_bu_lungiswa	LocPre_PossConc10_BPre14_NStem	BPre17_PossConc10_BPre14_NStem	LocPre_PossConc10_BPre14_NStem	BPre17_PossConc10_BPre14_NStem
ba_hulumende	BPre2_NStem	BPre2_NStem	BPre2_NStem	BPre2_NStem
,	Punc	Punc	Punc	Punc
e_ma_cembu	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
e_te_ku_vimb_el_a	PossConc6_PossConc10_BPre15_VRoot_ApplExt_VerbTerm	LocPre_PossConc10_BPre15_VRoot_ApplExt_VerbTerm	PossConc6_PossConc10_BPre15_VRoot_ApplExt_VerbTerm	LocPre_PossConc10_OC15_VRoot_ApplExt_VerbTerm
bu_gebengu	BPre14_NStem	BPre14_NStem	BPre14_NStem	BPre14_NStem
na_ku_pheph_a	AdvPre_OC15_VRoot_VerbTerm	AdvPre_OC15_VRoot_VerbTerm	AdvPre_OC15_VRoot_VerbTerm	AdvPre_SC15_VRoot_VerbTerm
.	Punc	Punc	Punc	Punc
ti_phakamiso	BPre8_NStem	BPre8_NStem	BPre8_NStem	BPre8_NStem
e_mu_culu_ini	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_BPre3_NStem_LocSuf	LocPre_NStem_LocSuf
lo_ts_i	RelConc3_VRoot_VerbTerm	RelConc3_VRoot_VerbTerm	RelConc3_VRoot_VerbTerm	RelConc3_VRoot_VerbTerm
ku_bu_yeket_w_a	BPre15_OC14_VRoot_PassExt_VerbTerm	SC15_BPre14_VRoot_PassExt_VerbTerm	BPre15_OC14_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm
kwa_e_inchubo	PossConc15_LocPre_NStem	PossConc15_NPrePre6_NStem	PossConc15_LocPre_NStem	PossConc15_NPrePre9_BPre9_NStem
ye_bulungiswa	PossConc9_NStem	PossConc9_NStem	PossConc9_NStem	PossConc9_BPre14_NStem
b_e_ibugebengu	PossConc14_LocPre_NStem	PossConc2a_LocPre_NStem	PossConc14_LocPre_NStem	PossConc2_BPre14_NStem
ya_s_e_li_Ningizimu	PossConc9_PreLoc-s_LocPre_BPre5_NStem	PossConc9_PreLoc-s_LocPre_BPre5_NStem	PossConc9_PreLoc-s_LocPre_BPre5_NStem	PossConc4_PreLoc-s_LocPre_NStem
Afrika	ProperName	ProperName	ProperName	ProperName
(	Punc	Punc	Punc	Punc
review	Foreign	Foreign	Foreign	RelConc4_VRoot_PassExt_VerbTerm
of	Foreign	Foreign	Foreign	Foreign
the	Foreign	Foreign	Foreign	Foreign
south	Foreign	Foreign	Foreign	Foreign
African	Foreign	ProperName	Foreign	ProperName
criminal	Foreign	Foreign	Foreign	Foreign
justice	Foreign	Foreign	Foreign	Foreign
system	Foreign	Foreign	Foreign	BPre7_NStem
)	Punc	Punc	Punc	Punc
ti_tawu_sit_a	SC10_Fut_VRoot_VerbTerm	SC10_Fut_VRoot_VerbTerm	SC10_Fut_VRoot_VerbTerm	SC10_Fut_VRoot_VerbTerm
ka_khulu	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem
e_ku_lung_is_a_ini	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf
bu_tsakatsaka	BPre14_NStem	BPre14_NStem	BPre14_NStem	BPre14_NStem
be_lu_hlelo	PossConc2_BPre11_NStem	PossConc2_BPre11_NStem	PossConc2_BPre11_NStem	BPre2_BPre11_NStem
lolu_khona	RelConc11_Adv	RelConc11_Adv	RelConc11_Adv	RelConc11_Adv
njenga_nyalo	AdvPre_Adv	AdvPre_Adv	AdvPre_Adv	AdvPre_Adv
.	Punc	Punc	Punc	Punc
i_n_khomba	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
nga_yi_nye	AdvPre_OC9_EnumStem	AdvPre_OC9_EnumStem	AdvPre_OC9_EnumStem	AdvPre_OC9_EnumStem
ku_fun_ek_a	SC15_VRoot_NPas_VerbTerm	SC15_VRoot_NPas_VerbTerm	SC15_VRoot_NPas_VerbTerm	SC15_VRoot_NPas_VerbTerm
ku_bik_w_e	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm
nga_yo	AdvPre_PronStem9	AdvPre_PronStem9	AdvPre_PronStem9	AdvPre_PronStem9
ku_le_kholomu	LocPre_Dem9_Pos1_NStem	LocPre_Pos1	LocPre_Dem9_Pos1_NStem	LocPre_Pos1
ya_loku_chub_ek_a_ko	PossConc9_RelConc15_VRoot_NeutExt_VerbTerm_RelSuf	PossConc4_RelConc15_VRoot_NeutExt_VerbTerm_RelSuf	PossConc9_RelConc15_VRoot_NeutExt_VerbTerm_RelSuf	PossConc4_RelConc15_VRoot_NeutExt_VerbTerm_RelSuf
.	Punc	Punc	Punc	Punc
lemi_nye	AdjPref4_AdjStem	AdjPref4_AdjStem	AdjPref4_AdjStem	AdjPref4_AdjStem
i_mi_sebenti	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
le_ngaka_hlel_el_w_a	RelConc4_NegPre_VRoot_ApplExt_PassExt_VerbTerm	PossConc5_NegPre_VRoot_ApplExt_PassExt_VerbTerm	RelConc4_NegPre_VRoot_ApplExt_PassExt_VerbTerm	RelConc4_NegPre_ExclNeg_VRoot_PassExt_VerbTerm
ko_dvwa	QuantConc15_QuantStem	QuantConc15_QuantStem	QuantConc15_QuantStem	QuantConc15_QuantStem
i_ent_iw_e	SC4_VRoot_PassExt_VerbTerm	SC4_VRoot_PassExt_VerbTerm	SC4_VRoot_PassExt_VerbTerm	SC4_VRoot_PassExt_VerbTerm
ku_fanel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
i_enget_w_e	SC4_VRoot_PassExt_VerbTerm	SC4_VRoot_PassExt_VerbTerm	SC4_VRoot_PassExt_VerbTerm	SC4_VRoot_PassExt_VerbTerm
nga_phansi	AdvPre_Adv	AdvPre_Adv	AdvPre_Adv	AdvPre_Adv
.	Punc	Punc	Punc	Punc
nobe	Conj	Conj	Conj	Conj
ngu_yi_phi	AdvPre_EnumConc9_EnumStem	CopPre_OC4_EnumStem	AdvPre_EnumConc9_EnumStem	CopPre_OC9_EnumStem
i_n_dlela	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
le_khets_w_a	RelConc9_VRoot_PassExt_VerbTerm	RelConc4_VRoot_PassExt_VerbTerm	RelConc9_VRoot_PassExt_VerbTerm	RelConc4_VRoot_PassExt_VerbTerm
ngu_masipala	CopPre_NStem	CopPre_NStem	CopPre_NStem	CopPre_NStem
,	Punc	Punc	Punc	Punc
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
i_hamb_is_an_e	SC9_VRoot_CausExt_RecipExt_VerbTerm	SC9_VRoot_CausExt_RecipExt_VerbTerm	SC9_VRoot_CausExt_RecipExt_VerbTerm	SC9_VRoot_CausExt_RecipExt_VerbTerm
ne_mi_gomo	AdvPre_BPre4_NStem	AdvPre_BPre4_NStem	AdvPre_BPre4_NStem	AdvPre_BPre4_NStem
le_nga_tulu	RelConc4_AdvPre_Adv	RelConc9_Pot_Adv	RelConc4_AdvPre_Adv	PossConc5_AdvPre_NPrePre5_BPre5_NStem
ya_ku_tfutfuk_is_a	PossConc4_OC15_VRoot_CausExt_VerbTerm	PossConc9_OC15_VRoot_CausExt_VerbTerm	PossConc4_OC15_VRoot_CausExt_VerbTerm	PossConc9_OC15_VRoot_CausExt_VerbTerm
si_mo	BPre7_NStem	BPre7_NStem	BPre7_NStem	BPre7_NStem
se_tin_sita	PossConc7_NPre10_NStem	BPre7_NPre10_NStem	PossConc7_NPre10_NStem	BPre7_NPre10_NStem
,	Punc	Punc	Punc	Punc
ku_khul_is_a	BPre15_VRoot_CausExt_VerbTerm	BPre15_VRoot_CausExt_VerbTerm	BPre15_VRoot_CausExt_VerbTerm	BPre15_VRoot_CausExt_VerbTerm
tin_sita	BPre10_NStem	BPre10_NStem	BPre10_NStem	BPre10_NStem
ta_ti_akhamiti	PossConc10_BPre8_NStem	PossConc10_BPre8_NStem	PossConc10_BPre8_NStem	PossConc10_BPre8_NStem
leti_eswel_e	RelConc8_VRoot_VerbTerm	RelConc10_VRoot_VerbTerm	RelConc8_VRoot_VerbTerm	RelConc10_VRoot_VerbTerm
,	Punc	Punc	Punc	Punc
ne_kwe_tful_a	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm
tin_sita	BPre10_NStem	BPre10_NStem	BPre10_NStem	BPre10_NStem
nga_tin_dleko	AdvPre_NPre10_NStem	AdvPre_BPre10_NStem	AdvPre_NPre10_NStem	AdvPre_BPre10_NStem
leti_nga_khon_w_a	RelConc8_AdvPre_VRoot_PassExt_VerbTerm	RelConc8_AdvPre_VRoot_PassExt_VerbTerm	RelConc8_AdvPre_VRoot_PassExt_VerbTerm	RelConc8_AdvPre_VRoot_PassExt_VerbTerm
li_nyenti	AdjPref5_AdjStem	AdjPref5_AdjStem	AdjPref5_AdjStem	AdjPref5_AdjStem
.	Punc	Punc	Punc	Punc
si_tawu_buk_a	SC2pp_Fut_VRoot_VerbTerm	BPre7_Fut_VRoot_VerbTerm	SC2pp_Fut_VRoot_VerbTerm	BPre7_Fut_VRoot_VerbTerm
e_ma_MSP	NPrePre6_BPre6_Abbr	NPrePre6_NPre6_Abbr	NPrePre6_BPre6_Abbr	NPrePre6_BPre6_Abbr
emva	Adv	Adv	Adv	Adv
kwa_si_khatsi	PossConc15_BPre7_NStem	PossConc15_BPre7_NStem	PossConc15_BPre7_NStem	PossConc15_BPre7_NStem
,	Punc	Punc	Punc	Punc
ngoba	Conj	Conj	Conj	Conj
ku_na_tin_tfo	BPre15_AdvPre_BPre10_NStem	BPre15_AdvPre_BPre10_NStem	BPre15_AdvPre_BPre10_NStem	BPre15_AdvPre_BPre10_NStem
leti_nengi	AdjPref10_AdjStem	AdjPref10_AdjStem	AdjPref10_AdjStem	AdjPref10_AdjStem
le_ku_mel_e	RelConc10_OC15_VRoot_VerbTerm	RelConc10_OC15_VRoot_VerbTerm	RelConc10_OC15_VRoot_VerbTerm	RelConc10_OC15_VRoot_VerbTerm
masipala	NStem	NStem	NStem	NStem
a_ti_buk_isis_e	SC6_OC10_VRoot_IntensExt_VerbTerm	SC6_ReflPre_VRoot_IntensExt_VerbTerm	SC6_OC10_VRoot_IntensExt_VerbTerm	SC6_ReflPre_VRoot_IntensExt_VerbTerm
ngaphambi	Adv	Adv	Adv	AdvPre_Adv
kwa_ku_khets_a	PossConc15_OC15_VRoot_VerbTerm	PossConc15_OC15_VRoot_VerbTerm	PossConc15_OC15_VRoot_VerbTerm	PossConc15_OC15_VRoot_VerbTerm
yi_nye	CopPre_EnumStem	EnumConc9_EnumStem	CopPre_EnumStem	EnumConc9_EnumStem
ya_leti_n_dlela	PossConc10_Dem10_Pos1_NPre10_NStem	PossConc4_RelConc8_BPre9_NStem	PossConc10_Dem10_Pos1_NPre10_NStem	PossConc9_RelConc8_BPre9_NStem
.	Punc	Punc	Punc	Punc
ku_mcoka	BPre15_NStem	BPre15_NStem	BPre15_NStem	SC15_VRoot_VerbTerm
kwe_tful_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
tin_sita	BPre10_NStem	BPre10_NStem	BPre10_NStem	BPre10_NStem
leti_nga_ka_dul_i	RelConc10_NegPre_ExclNeg_VRoot_VerbTerm	RelConc10_NegPre_ExclNeg_VRoot_VerbTerm	RelConc10_NegPre_ExclNeg_VRoot_VerbTerm	RelConc10_NegPre_ExclNeg_VRoot_VerbTerm
,	Punc	Punc	Punc	Punc
kepha	Adv	Conj	Adv	Conj
masipala	NStem	NStem	NStem	NStem
ku_mel_e	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
ent_e	VRoot_VerbTerm	VRoot_VerbTerm	VRoot_VerbTerm	VRoot_VerbTerm
njalo	Adv	Adv	Adv	Adv
nga_phandle	AdvPre_Adv	AdvPre_Adv	AdvPre_Adv	AdvPre_Adv
kwa_ku_ti_fak_a	PossConc15_OC15_ReflPre_VRoot_VerbTerm	PossConc15_BPre15_SC8_VRoot_VerbTerm	PossConc15_OC15_ReflPre_VRoot_VerbTerm	PossConc15_BPre15_SC8_VRoot_VerbTerm
e_in_kinga_ini	LocPre_NPre9_NStem_LocSuf	LocPre_BPre9_NStem_LocSuf	LocPre_NPre9_NStem_LocSuf	LocPre_BPre9_NStem_LocSuf
a_nga_sa_khon_i	SC1a_NegPre_Pro_VRoot_VerbTerm	SC6_NegPre_ProgPre_VRoot_VerbTerm	SC1a_NegPre_Pro_VRoot_VerbTerm	SC6_NegPre_OC7_VRoot_VerbTerm
ku_sebent_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
na_ku_nak_ekel_a	AdvPre_OC15_VRoot_NeutExt_VerbTerm	AdvPre_OC15_VRoot_NeutExt_VerbTerm	AdvPre_OC15_VRoot_NeutExt_VerbTerm	AdvPre_OC15_VRoot_VerbTerm
tin_sita	BPre10_NStem	BPre10_NStem	BPre10_NStem	BPre10_NStem
leti_khona	RelConc10_Adv	RelConc10_Adv	RelConc10_Adv	RelConc10_Adv
.	Punc	Punc	Punc	Punc
ba_bambi	BPre2_NStem	BPre2_NStem	BPre2_NStem	BPre2_NStem
li_chaza	BPre5_NStem	BPre5_NStem	BPre5_NStem	BPre5_NStem
ba_cedz_el_a	SC2_VRoot_ApplExt_VerbTerm	SC2_VRoot_ApplExt_VerbTerm	SC2_VRoot_ApplExt_VerbTerm	SC2_VRoot_ApplExt_VerbTerm
ti_bonelo	BPre8_NStem	BPre8_NStem	BPre8_NStem	BPre8_NStem
leti_nge_ntasi	RelConc8_AdvPre_Adv	RelConc10_NegPre_Adv	RelConc8_AdvPre_Adv	RelConc8_NegPre_VRoot_VerbTerm
kutsi	Conj	Conj	Conj	Conj
i_KPI	NPre9_Abbr	NPre9_Abbr	NPre9_Abbr	SC9_NStem
i_fez_a	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm
njani	Adv	Adv	Adv	Adv
ti_dzingo	BPre8_NStem	BPre8_NStem	BPre8_NStem	BPre8_NStem
te_m_tsetfo	PossConc8_BPre3_NStem	PossConc10_BPre3_NStem	PossConc8_BPre3_NStem	PossConc10_BPre3_NStem
.	Punc	Punc	Punc	Punc
sebent_is_a	VRoot_CausExt_VerbTerm	VRoot_CausExt_VerbTerm	VRoot_CausExt_VerbTerm	VRoot_CausExt_VerbTerm
i_mi_gca	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
ye_ku_cala	PossConc4_SC15_NStem	PossConc9_BPre15_NStem	PossConc4_SC15_NStem	PossConc9_BPre15_NStem
njenge_si_bobelo	AdvPre_NPre7_NStem	AdvPre_NPre7_NStem	AdvPre_NPre7_NStem	AdvPre_BPre7_NStem
,	Punc	Punc	Punc	Punc
bese	Conj	Conj	Conj	Conj
e_ma_cembu	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
a_cedz_el_a	SC6_VRoot_ApplExt_VerbTerm	SC6_VRoot_ApplExt_VerbTerm	SC6_VRoot_ApplExt_VerbTerm	SC6_VRoot_ApplExt_VerbTerm
li_thebula	BPre5_NStem	BPre5_NStem	BPre5_NStem	BPre5_NStem
.	Punc	Punc	Punc	Punc
u_mlandvo	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem
wa_i_li_Ningizimu	PossConc3_NPrePre5_BPre5_NStem	PossConc3_NPrePre5_BPre5_NStem	PossConc3_NPrePre5_BPre5_NStem	PossConc3_NPrePre5_BPre5_NStem
Afrika	ProperName	ProperName	ProperName	ProperName
kanye	Adv	Conj	Adv	Adv
na_lu_ati	AdvPre_BPre11_NStem	AdvPre_BPre11_NStem	AdvPre_BPre11_NStem	AdvPre_BPre11_NStem
lwa_la_manye	PossConc11_Dem1_Pos1_NStem	PossConc11_RelConc6_NStem	PossConc11_Dem1_Pos1_NStem	PossConc11_AdjPref6_AdjStem
e_ma_ve	LocPre_BPre6_NStem	LocPre_BPre6_NStem	LocPre_BPre6_NStem	LocPre_BPre6_NStem
ku_khomb_is_a	SC15_VRoot_CausExt_VerbTerm	BPre15_VRoot_CausExt_VerbTerm	SC15_VRoot_CausExt_VerbTerm	BPre15_VRoot_CausExt_VerbTerm
ku_tsi	BPre15_NStem	SC15_AuxVStem	BPre15_NStem	Conj
lu_bumbano	BPre11_NStem	BPre11_NStem	BPre11_NStem	BPre11_NStem
ne_ku_hlangan_a	AdvPre_SC15_VRoot_VerbTerm	AdvPre_SC15_VRoot_VerbTerm	AdvPre_SC15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm
ku_ten_hlalo	BPre17_BPre10_NStem	BPre17_BPre10_NStem	BPre17_BPre10_NStem	BPre17_BPre10_NStem
ku_ya_dzing_ek_a	BPre15_Pres_VRoot_NPas_VerbTerm	BPre15_Pres_VRoot_NPas_VerbTerm	BPre15_Pres_VRoot_NPas_VerbTerm	BPre15_Pres_VRoot_NPas_VerbTerm
kute	Conj	Conj	Conj	Conj
ku_hlangabet_w_an_e	SC15_VRoot_PassExt_RecipExt_VerbTerm	SC15_VRoot_PassExt_RecipExt_VerbTerm	SC15_VRoot_PassExt_RecipExt_VerbTerm	SC15_VRoot_PassExt_RecipExt_VerbTerm
na_tin_jongo	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem
ta_ten_hlalo	PossConc8_BPre10_NStem	PossConc8_BPre10_NStem	PossConc8_BPre10_NStem	PossConc10_PossConc10_NPre9_NStem
na_te_m_notfo	AdvPre_PossConc8_BPre3_NStem	AdvPre_PossConc8_BPre3_NStem	AdvPre_PossConc8_BPre3_NStem	AdvPre_PossConc10_BPre3_NStem
.	Punc	Punc	Punc	Punc
sandvulelo	NStem	NStem	NStem	BPre7_NStem
se_mu_tsetfosisekelo	PossConc7_BPre3_NStem	PossConc7_BPre3_NStem	PossConc7_BPre3_NStem	PossConc7_BPre3_NStem
si_lets_a	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC7_VRoot_VerbTerm
loku_lingan_is_a	RelConc15_VRoot_CausExt_VerbTerm	RelConc15_VRoot_CausExt_VerbTerm	RelConc15_VRoot_CausExt_VerbTerm	RelConc15_VRoot_CausExt_VerbTerm
kancono	NStem	NStem	NStem	AdvPre_NStem
.	Punc	Punc	Punc	Punc
sivuma	NStem	NStem	NStem	SC1pp_VRoot_VerbTerm
si_bopho	BPre7_NStem	BPre7_NStem	BPre7_NStem	BPre7_NStem
s_e_i_mbuso	PossConc7_LocPre_NPrePre4_NStem	PossConc7_LocPre_NPre9_NStem	PossConc7_LocPre_NPrePre4_NStem	PossConc7_BPre3_NStem
se_ku_cedz_a	PossConc7_BPre15_VRoot_VerbTerm	PossConc7_OC15_VRoot_VerbTerm	PossConc7_BPre15_VRoot_VerbTerm	PossConc7_OC15_VRoot_VerbTerm
i_mi_tselela	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
ye_e_lu_bandlululo	PossConc4_LocPre_BPre14_NStem	PossConc9_LocPre_BPre11_NStem	PossConc4_LocPre_BPre14_NStem	PossConc9_NPre11_NStem
,	Punc	Punc	Punc	Punc
esi_mo_ini	RelConc7_NStem_LocSuf	RelConc7_NStem_LocSuf	RelConc7_NStem_LocSuf	RelConc7_NStem_LocSuf
lapho	Conj	Conj	Conj	Conj
bo_nkhe	QuantConc2_QuantStem	QuantConc2_QuantStem	QuantConc2_QuantStem	QuantConc2_QuantStem
ba_hlali	BPre2_NStem	BPre2_NStem	BPre2_NStem	BPre2_NStem
ba_tawu_ti_(i)v_a	SC2_Fut_ReflPre_VRoot_VerbTerm	SC2_Fut_ReflPre_VRoot_VerbTerm	SC2_Fut_ReflPre_VRoot_VerbTerm	SC2_Fut_ReflPre_VRoot_VerbTerm
khona	Conj	Adv	Conj	Adv
