morphemes	target	prediction
te_m_tsetfo	PossConc8_BPre3_NStem	PossConc8_BPre3_NStem
.	Punc	Punc
sebent_is_a	VRoot_CausExt_VerbTerm	VRoot_CausExt_VerbTerm
i_mi_gca	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
ye_ku_cala	PossConc4_SC15_NStem	PossConc4_LocPre_NStem
njenge_si_<?unk?>	AdvPre_NPre7_NStem	Adv_BPre7_NStem
,	Punc	Punc
bese	Conj	Conj
e_ma_cembu	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
a_cedz_el_a	SC6_VRoot_ApplExt_VerbTerm	VerbTerm_NStem_ApplExt_VerbTerm
li_thebula	BPre5_NStem	BPre5_NStem
.	Punc	Punc
u_mlandvo	NPrePre1a_NStem	NPrePre1a_NStem
wa_i_li_Ningizimu	PossConc3_NPrePre5_BPre5_NStem	PossConc3_VerbTerm_BPre5_ProperName
Afrika	ProperName	ProperName
kanye	Adv	Conj
na_lu_ati	AdvPre_BPre11_NStem	AdvPre_BPre11_NStem
lwa_la_<?unk?>	PossConc11_Dem1_NStem	PossConc11_PossConc5_NStem
e_ma_ve	LocPre_BPre6_NStem	VerbTerm_BPre6_NStem
ku_khomb_is_a	SC15_VRoot_CausExt_VerbTerm	LocPre_NStem_CausExt_VerbTerm
ku_tsi	BPre15_NStem	LocPre_NStem
lu_bumbano	BPre11_NStem	BPre11_NStem
ne_ku_hlangan_a	AdvPre_SC15_VRoot_VerbTerm	Ideoph_LocPre_NStem_VerbTerm
ku_ten_hlalo	BPre17_BPre10_NStem	LocPre_BPre10_NStem
ku_ya_dzing_ek_a	BPre15_Pres_VRoot_NPas_VerbTerm	LocPre_PossConc9_Num_NPas_VerbTerm
kute	Conj	Conj
ku_hlangabet_w_an_e	SC15_VRoot_PassExt_RecipExt_VerbTerm	LocPre_NStem_CopPre_RecipExt_VerbTerm
na_tin_jongo	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem
ta_ten_hlalo	PossConc8_BPre10_NStem	PossConc8_BPre10_NStem
na_te_m_notfo	AdvPre_PossConc8_BPre3_NStem	AdvPre_PossConc8_BPre3_NStem
.	Punc	Punc
<?unk?>	NStem	NStem
se_mu_tsetfosisekelo	PossConc7_BPre3_NStem	PossConc7_BPre3_NStem
si_lets_a	SC7_VRoot_VerbTerm	BPre7_Conj_VerbTerm
loku_lingan_is_a	RelConc15_VRoot_CausExt_VerbTerm	Dem15_Abbr_CausExt_VerbTerm
kancono	NStem	NStem
.	Punc	Punc
<?unk?>	NStem	NStem
si_bopho	BPre7_NStem	BPre7_NStem
s_e_i_<?unk?>	PossConc7_LocPre_NPrePre4_NStem	PossConc7_VerbTerm_VerbTerm_NStem
se_ku_cedz_a	PossConc7_BPre15_VRoot_VerbTerm	PossConc7_LocPre_NStem_VerbTerm
i_mi_tselela	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
ye_e_lu_bandlululo	PossConc4_LocPre_BPre14_NStem	PossConc4_VerbTerm_BPre11_NStem
,	Punc	Punc
esi_mo_ini	RelConc7_NStem_LocSuf	RelConc7_NStem_LocSuf
lapho	Conj	Conj
bo_nkhe	QuantConc2_QuantStem	PronStem2_QuantStem
ba_hlali	BPre2_NStem	AuxVStem_NStem
ba_tawu_ti_(i)v_a	SC2_Fut_ReflPre_VRoot_VerbTerm	AuxVStem_Fut_BPre8_Adv_VerbTerm
khona	Conj	Conj
ba_yi_ncenye	BPre2_CopPre_NStem	AuxVStem_CopPre_NStem
ya_leli_ve	PossConc4_RelConc5_NStem	PossConc9_Dem5_NStem
kanye	Adv	Conj
na_tin_hlelo	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem
<?unk?>	NStem	NStem
.	Punc	Punc
e_ma_komidi	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
a_li_wadi	PossConc6_BPre5_NStem	VerbTerm_BPre5_NStem
a_dzing_a	SC6_VRoot_VerbTerm	VerbTerm_Num_VerbTerm
ku_tfutfuk_is_a	BPre15_VRoot_CausExt_VerbTerm	LocPre_Conj_CausExt_VerbTerm
na_ku_sebent_is_a	AdvPre_OC15_VRoot_CausExt_VerbTerm	AdvPre_LocPre_VRoot_CausExt_VerbTerm
tin_chubo	BPre10_NStem	BPre10_NStem
leti_tawu_elekel_el_a	RelConc10_Fut_VRoot_ApplExt_VerbTerm	Dem10_Fut_Adv_ApplExt_VerbTerm
e_ku_hamb_is_a_ini	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	VerbTerm_LocPre_Adv_CausExt_VerbTerm_LocSuf
lu_ati	BPre11_NStem	BPre11_NStem
lolu_fan_el_e	RelConc11_VRoot_ApplExt_VerbTerm	Dem11_VRoot_ApplExt_VerbTerm
ku_suk_a	BPre15_VRoot_VerbTerm	LocPre_Adv_VerbTerm
e_u_mu_mango_ini	LocPre_NPrePre3_BPre3_NStem_LocSuf	VerbTerm_NPrePre1a_BPre3_NStem_LocSuf
ku_y_a	BPre15_VRoot_VerbTerm	LocPre_CopPre_VerbTerm
ku_mu_khandlu	LocPre_BPre3_NStem	LocPre_BPre3_NStem
na_ku_suk_a	AdvPre_OC15_VRoot_VerbTerm	AdvPre_LocPre_Adv_VerbTerm
ku_mu_khandlu	LocPre_BPre3_NStem	LocPre_BPre3_NStem
ku_y_a	SC15_VRoot_VerbTerm	LocPre_CopPre_VerbTerm
e_u_mu_mango_ini	LocPre_NPrePre3_BPre3_NStem_LocSuf	VerbTerm_NPrePre1a_BPre3_NStem_LocSuf
.	Punc	Punc
tin_chubo	NPre10_NStem	BPre10_NStem
ku_mel_e	SC15_VRoot_VerbTerm	LocPre_ProperName_VerbTerm
ti_buk_e	SC10_VRoot_VerbTerm	BPre8_Interrog_VerbTerm
to_nkhe	QuantConc10_QuantStem	PronStem10_QuantStem
tin_hlelo	BPre10_NStem	BPre10_NStem
ta_masipala	PossConc10_NStem	PossConc8_NStem
ne_mi_klamo	AdvPre_BPre4_NStem	Ideoph_BPre4_NStem
,	Punc	Punc
ti_bon_e	SC10_VRoot_VerbTerm	BPre8_Abbr_VerbTerm
kutsi	Conj	Conj
ngu_ku_phi	CopPre_BPre15_EnumStem	CopPre_LocPre_Interrog
ne_kutsi	AdvPre_Conj	Ideoph_Conj
ku_nga_ent_ek_a	SC15_Pot_VRoot_NPas_VerbTerm	LocPre_AdvPre_Adv_NPas_VerbTerm
njani	Adv	Adv
kutsi	Conj	Conj
ku_chum_an_a	BPre15_VRoot_RecipExt_VerbTerm	LocPre_Adv_RecipExt_VerbTerm
loku_khutsat_a	RelConc15_VRoot_VerbTerm	Dem15_NStem_VerbTerm
ku_ti_bandzakany_a	BPre15_ReflPre_VRoot_VerbTerm	LocPre_BPre8_NStem_VerbTerm
kwe_m_mango	PossConc15_BPre3_NStem	PossConc15_BPre3_NStem
ku_ent_ek_e	SC15_VRoot_NeutExt_VerbTerm	LocPre_Adv_NPas_VerbTerm
.	Punc	Punc
ku_niket_a	BPre15_VRoot_VerbTerm	LocPre_Abbr_VerbTerm
tin_hlangano	BPre10_NStem	BPre10_NStem
ta_u_mu_mango	PossConc8_NPrePre3_BPre3_NStem	PossConc8_NPrePre1a_BPre3_NStem
li_tfuba	BPre5_NStem	BPre5_NStem
leku_ngen_a	RelConc15_VRoot_VerbTerm	RelConc15_Adv_VerbTerm
e_bu_dlelwane_ini	LocPre_BPre14_NStem_LocSuf	VerbTerm_BPre14_NStem_LocSuf
na_ku_tin_kontileka	AdvPre_BPre15_BPre10_NStem	AdvPre_LocPre_BPre10_NStem
na_hulumende	AdvPre_NStem	AdvPre_NStem
wa_s_e_khaya	PossConc3_PreLoc-s_LocPre_NStem	PossConc3_PossConc7_VerbTerm_NStem
kute	Conj	Conj
ku_tfol_w_e	SC15_VRoot_PassExt_VerbTerm	LocPre_VRoot_CopPre_VerbTerm
leti_nye	AdjPref10_AdjStem	Dem10_AdjStem
tin_sita	BPre10_NStem	BPre10_NStem
le_te_enget_ek_ile	PossConc5_Past_VRoot_VerbExt_Perf	RelConc4_PossConc8_NStem_NPas_Perf
.	Punc	Punc
e_ma_chinga	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
nga_e_ma_su	AdvPre_NPrePre6_BPre6_NStem	AdvPre_VerbTerm_BPre6_NStem
loku_mel_e	RelConc15_VRoot_VerbTerm	Dem15_ProperName_VerbTerm
a_chub_w_e	SC6_VRoot_PassExt_VerbTerm	VerbTerm_PossConc8_CopPre_VerbTerm
khona	Conj	Conj
ku_tawu_<?unk?>	BPre17_Fut_NStem	LocPre_Fut_NStem
u_mu_gomo	NPrePre3_BPre3_NStem	NPrePre1a_BPre3_NStem
.	Punc	Punc
ku_m_sebenti	LocPre_BPre3_NStem	LocPre_BPre3_NStem
lo_landzel_a_ko	RelConc3_VRoot_VerbTerm_LocSuf	PronStem5_Conj_VerbTerm_PronStem15
e_ma_chinga	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
a_phawul_el_w_a	SC6_VRoot_ApplExt_PassExt_VerbTerm	VerbTerm_NStem_ApplExt_CopPre_VerbTerm
ku_akh_el_a	BPre15_VRoot_ApplExt_VerbTerm	LocPre_Conj_ApplExt_VerbTerm
ku_wo	LocPre_PronStem6	LocPre_PronStem6
e_ma_ndla	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
kanye	Adv	Conj
ne_ku_ncob_a	AdvPre_BPre15_VRoot_VerbTerm	Ideoph_LocPre_AuxVStem_VerbTerm
bu_tsakatsaka	BPre14_NStem	BPre14_NStem
.	Punc	Punc
u_mu_sebenti	NPrePre3_BPre3_NStem	NPrePre1a_BPre3_NStem
lo_landzel_a_ko	RelConc3_VRoot_VerbTerm_LocSuf	PronStem5_Conj_VerbTerm_PronStem15
u_tsatsa	BPre3_NStem	NPrePre1a_NStem
lesi_nyatselo	PossConc7_NStem	Dem7_NStem
u_<?unk?>	NPrePre1a_NStem	NPrePre1a_NStem
embili	Adv	Adv
nge_ku_phawul_a	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_LocPre_NStem_VerbTerm
i_mi_klamo	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
na_mi_sebenti	AdvPre_BPre4_NStem	AdvPre_BPre4_NStem
le_dzing_a	RelConc9_VRoot_VerbTerm	RelConc4_Num_VerbTerm
ku_sukuny_is_w_a	SC15_VRoot_CausExt_PassExt_VerbTerm	LocPre_NStem_CausExt_CopPre_VerbTerm
khona	Conj	Conj
ku_tawu_buk_an_w_a	SC15_Fut_VRoot_RecipExt_PassExt_VerbTerm	LocPre_Fut_Interrog_RecipExt_CopPre_VerbTerm
na_lelo	AdvPre_Dem5	AdvPre_Dem5
na_lelo	AdvPre_Dem5	AdvPre_Dem5
na_lelo	AdvPre_Dem5	AdvPre_Dem5
li_su	BPre5_NStem	BPre5_NStem
.	Punc	Punc
khumbut_a	VRoot_VerbTerm	NStem_VerbTerm
ba_bambilichaza	BPre2_NStem	AuxVStem_NStem
kutsi	Conj	Conj
e_ma_cophelo	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
e_tin_sita	LocPre_NPre10_NStem	VerbTerm_BPre10_NStem
a_t_is_a	SC6_VRoot_CausExt_VerbTerm	VerbTerm_PossConc10_CausExt_VerbTerm
ti_akhamiti	BPre8_NStem	BPre8_NStem
,	Punc	Punc
kutsi	Conj	Conj
yini	Interrog	Interrog
tin_sita	BPre10_NStem	BPre10_NStem
laba_nga_ti_gadz_a	RelConc2_Pot_OC10_VRoot_VerbTerm	Dem2_AdvPre_BPre8_NStem_VerbTerm
.	Punc	Punc
ba_khomb_is_e	SC2_VRoot_CausExt_VerbTerm	AuxVStem_NStem_CausExt_VerbTerm
si_hluko	BPre7_NStem	BPre7_NStem
5	Num	Num
,	Punc	Punc
sa_in_<?unk?>_ana	PossConc7_NPre9_NStem_DimSuf	PossConc7_NPre9_NStem_DimSuf
ya_Batho	PossConc9_ProperName	PossConc9_ProperName
Pele	ProperName	ProperName
ku_tfol_a	BPre15_VRoot_VerbTerm	LocPre_VRoot_VerbTerm
lu_ati	BPre11_NStem	BPre11_NStem
lolu_enget_iw_e	RelConc11_VRoot_PassExt_VerbTerm	Dem11_NStem_PassExt_VerbTerm
.	Punc	Punc
u_mu_tsetfo	NPrePre3_BPre3_NStem	NPrePre1a_BPre3_NStem
wa_hulumende	PossConc3_NStem	PossConc3_NStem
wa_s_e_khaya	PossConc3_PreLoc-s_LocPre_NStem	PossConc3_PossConc7_VerbTerm_NStem
lo_hlelek_ile	RelConc3_VRoot_Perf	PronStem5_Abbr_Perf
,	Punc	Punc
1997	Num	Num
u_niket_a	SC3_VRoot_VerbTerm	NPrePre1a_Abbr_VerbTerm
ku_nak_a	NPre15_VRoot_VerbTerm	LocPre_NStem_VerbTerm
yi_nye	EnumConc9_EnumStem	CopPre_AdjStem
i_n_hlangano	NPrePre9_BPre9_NStem	VerbTerm_BPre9_NStem
ye_li_velonkhe	PossConc9_NPre5_NStem	PossConc4_BPre5_NStem
le_mel_e	PossConc5_VRoot_VerbTerm	RelConc4_ProperName_VerbTerm
li_nyenti	BPre5_AdjStem	BPre5_AdjStem
la_bo_masipala	PossConc5_BPre2a_NStem	PossConc5_PronStem2_NStem
ba_si_nye	PossConc2a_SC7_EnumStem	AuxVStem_BPre7_AdjStem
nga_si_nye	AdvPre_OC7_EnumStem	AdvPre_BPre7_AdjStem
si_fundza	BPre7_NStem	BPre7_NStem
.	Punc	Punc
i_n_hlangano	NPrePre9_BPre9_NStem	VerbTerm_BPre9_NStem
ya_hulumende	PossConc9_NStem	PossConc9_NStem
wa_s_e_khaya	PossConc3_PreLoc-s_LocPre_NStem	PossConc3_PossConc7_VerbTerm_NStem
wa_s_e_Ningizimu	PossConc3_PreLoc-s_LocPre_NStem	PossConc3_PossConc7_VerbTerm_ProperName
Afrika	ProperName	ProperName
(	Punc	Punc
SALGA	Abbr	Abbr
)	Punc	Punc
si_akhiwo	BPre7_NStem	BPre7_NStem
lesi_s_e_m_tsetfo_eni	RelConc7_PreLoc-s_LocPre_BPre3_NStem_RelSuf	Dem7_PossConc7_VerbTerm_BPre3_NStem_LocSuf
sa_hulumende	PossConc7_NStem	PossConc7_NStem
wa_s_e_khaya	PossConc1a_PreLoc-s_LocPre_NStem	PossConc3_PossConc7_VerbTerm_NStem
.	Punc	Punc
SALGA	Abbr	Abbr
u_mel_el_a	SC1_VRoot_ApplExt_VerbTerm	NPrePre1a_ProperName_ApplExt_VerbTerm
ti_khalo	BPre8_NStem	BPre8_NStem
te_ma_lunga	PossConc8_BPre6_NStem	PossConc8_BPre6_NStem
a_khe	PossConc6_PronStem1	VerbTerm_PronStem1
.	Punc	Punc
laba_ngen_el_e	RelConc2_VRoot_ApplExt_VerbTerm	Dem2_Adv_ApplExt_VerbTerm
ti_fundvo	BPre8_NStem	BPre8_NStem
ba_phendvul_a	SC2_Intrans_VerbTerm	AuxVStem_NStem_VerbTerm
i_mi_buto	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
le_nge_ntasi	PossConc5_AdvPre_Adv	RelConc4_AdvPre_Adv
nga_e_ma_cembu	AdvPre_NPrePre6_BPre6_NStem	AdvPre_VerbTerm_BPre6_NStem
a_laba_tsatfu	PossConc6_AdjPref2_AdjStem	VerbTerm_Dem2_AdjStem
imi_zuzu	NPre4_NStem	NPre4_NStem
le_mbalwa	RelConc4_RelStem	RelConc4_RelStem
bese	Conj	Conj
ba_ab_el_an_a	SC2_VRoot_ApplExt_RecipExt_VerbTerm	AuxVStem_Foreign_ApplExt_RecipExt_VerbTerm
nga_tin_phendvulo	AdvPre_NPre10_NStem	AdvPre_BPre10_NStem
e_mu_hlangano_ini	LocPre_BPre3_NStem_LocSuf	VerbTerm_BPre3_NStem_LocSuf
lo_vul_ek_ile	RelConc3_VRoot_NeutExt_Perf	PronStem5_NStem_NPas_Perf
.	Punc	Punc
tin_hlobo_ni	NPre10_NStem_InterrogSuf	BPre10_NStem_Interrog
ta_tin_khinga	PossConc10_NPre10_NStem	PossConc8_BPre10_AuxVStem
le_ku_fanel_e	RelConc3_OC15_VRoot_VerbTerm	RelConc4_LocPre_Adv_VerbTerm
lu_hla	BPre11_NStem	BPre11_NStem
lwa_ma_phakelo	PossConc11_BPre6_NStem	PossConc11_BPre6_NStem
a_ti_mali	PossConc6_BPre10_NStem	VerbTerm_BPre8_NStem
lu_ti_sombulul_e	SC11_OC10_Intrans_VerbTerm	BPre11_BPre8_NStem_VerbTerm
?	Punc	Punc
ku_balulek_ile	SC15_VRoot_Perf	LocPre_Interrog_Perf
kutsi	Conj	Conj
ba_ntfu	BPre2_NStem	AuxVStem_NStem
ba_<?unk?>	BPre2_NStem	AuxVStem_NStem
lu_vo	BPre11_NStem	BPre11_Ideoph
lwa_bo	PossConc11_PronStem2	PossConc11_PronStem2
ne_kutsi	AdvPre_Conj	Ideoph_Conj
ba_fak_e	SC2_VRoot_VerbTerm	AuxVStem_NStem_VerbTerm
li_galelo	BPre5_NStem	BPre5_NStem
,	Punc	Punc
ku_nga_<?unk?>_ek_ile	SC15_NegPre_VRoot_NeutExt_Perf	LocPre_AdvPre_NStem_NPas_Perf
kutsi_ba_ncane	Conj_SC2_AdjStem	Conj_AuxVStem_AdjStem
ka_nga_kanani	AdvPre_AdvPre_Interrog	AdvPre_AdvPre_Interrog
,	Punc	Punc
njengobe	Conj	Conj
ku_tawu_ku_ent_a	SC15_Fut_OC15_VRoot_VerbTerm	LocPre_Fut_LocPre_Adv_VerbTerm
ncono_ku_ent_a	AdvPre_BPre15_VRoot_VerbTerm	NStem_LocPre_Adv_VerbTerm
ncono	NStem	NStem
ku_(i)v_isis_an_a	BPre15_VRoot_IntensExt_RecipExt_VerbTerm	LocPre_Adv_IntensExt_RecipExt_VerbTerm
ne_bu_nikati	AdvPre_BPre14_NStem	Ideoph_BPre14_RelConc5
.	Punc	Punc
i_PMS	NPre9_Abbr	VerbTerm_Abbr
ya_masipala	PossConc9_NStem	PossConc9_NStem
ku_mel_e	SC15_VRoot_VerbTerm	LocPre_ProperName_VerbTerm
i_fak_e	SC9_VRoot_VerbTerm	VerbTerm_NStem_VerbTerm
e_khatsi	LocPre_Adv	VerbTerm_Adv
tin_dzaba	NPre10_NStem	BPre10_NStem
leti_khomb_w_e	RelConc10_VRoot_PassExt_VerbTerm	Dem10_NStem_CopPre_VerbTerm
ngu_u_mu_khandlu	CopPre_NPrePre3_BPre3_NStem	CopPre_NPrePre1a_BPre3_NStem
leti_condz_an_e	RelConc10_VRoot_RecipExt_VerbTerm	Dem10_VRoot_RecipExt_VerbTerm
ngco	Ideoph	Ideoph
ne_ma_<?unk?>	AdvPre_BPre6_Abbr	Ideoph_BPre6_NStem
ta_bo_masipala	PossConc10_NPre2_NStem	PossConc8_PronStem2_NStem
.	Punc	Punc
la_ma_KPI	PossConc5_NPre6_Abbr	PossConc5_BPre6_Abbr
la_landz_el_a_ko	RelConc6_VRoot_ApplExt_VerbTerm_RelSuf	PossConc5_NStem_ApplExt_VerbTerm_PronStem15
ku_mel_e	SC15_VRoot_VerbTerm	LocPre_ProperName_VerbTerm
a_be	SC1_AuxVStem	VerbTerm_AuxVStem
yi_i_ncenye	CopPre_NPrePre9_NStem	CopPre_VerbTerm_NStem
ye_PMS	PossConc9_Abbr	PossConc4_Abbr
ya_mu_nye	PossConc9_OC1_EnumStem	PossConc9_BPre3_AdjStem
nga_mu_nye	AdvPre_AdjPref1_AdjStem	AdvPre_BPre3_AdjStem
masipala	NStem	NStem
,	Punc	Punc
nga_i_n_dlela	AdvPre_NPrePre9_BPre9_NStem	AdvPre_VerbTerm_BPre9_NStem
la_nga_khona	PossConc5_AdvPre_NStem	PossConc5_AdvPre_Conj
ku_sebent_a	BPre15_VRoot_VerbTerm	LocPre_VRoot_VerbTerm
nga_yo	AdvPre_PronStem9	AdvPre_PronStem9
ku_loyo	LocPre_Dem3	LocPre_Dem3
masipala	NStem	NStem
.	Punc	Punc
leti	Dem10	Dem10
tin_khomba	BPre10_NStem	BPre10_NStem
ta_velonkhe	PossConc10_NStem	PossConc8_NStem
leti_khiph_w_a	RelConc10_VRoot_PassExt_VerbTerm	Dem10_NStem_CopPre_VerbTerm
yi_<?unk?>	CopPre_NStem	CopPre_NStem
emva	Adv	Adv
kwe_ku_bon_is_an_a	PossConc15_BPre15_VRoot_CausExt_RecipExt_NStem	PossConc15_LocPre_Abbr_CausExt_RecipExt_VerbTerm
ne_ba_phatsiswa	AdvPre_NPre2_NStem	Ideoph_AuxVStem_NStem
ba_ti_fundza	PossConc2a_BPre8_NStem	AuxVStem_BPre8_NStem
ba_hulumende	PossConc2_NStem	AuxVStem_NStem
wa_s_e_khaya	PossConc1a_PreLoc-s_LocPre_NStem	PossConc3_PossConc7_VerbTerm_NStem
kanye	Adv	Conj
ne_SALGA	AdvPre_Abbr	Ideoph_Abbr
.	Punc	Punc
noma	Conj	Conj
ku_njalo	SC15_Adv	LocPre_Adv
,	Punc	Punc
ku_mcoka	BPre15_NStem	LocPre_NStem
ku_caphel_a	BPre15_VRoot_VerbTerm	LocPre_NStem_VerbTerm
kutsi	Conj	Conj
kwa_ehlukahluk_an_a	PossConc15_VRoot_RecipExt_VerbTerm	PossConc15_NStem_RecipExt_VerbTerm
ku_dzing_a	OC15_VRoot_VerbTerm	LocPre_Num_VerbTerm
ku_phindz_e	SC15_VRoot_VerbTerm	LocPre_NStem_VerbTerm
ku_bon_akal_e	SC15_VRoot_NeutExt_VerbTerm	LocPre_Abbr_NeutExt_VerbTerm
e_tin_dzaba_ini	LocPre_BPre10_NStem_LocSuf	VerbTerm_BPre10_NStem_LocSuf
leti_phats_el_an_ile	RelConc10_VRoot_ApplExt_RecipExt_Perf	Dem10_Adv_ApplExt_RecipExt_Perf
na_e_ma_ndla	AdvPre_NPrePre6_BPre6_NStem	AdvPre_VerbTerm_BPre6_NStem
ne_tin_sita	AdvPre_BPre10_NStem	Ideoph_BPre10_NStem
.	Punc	Punc
lo_ku_ningi	Dem1_BPre15_NStem	PronStem5_LocPre_NStem
loku_bon_w_a	RelConc15_VRoot_PassExt_VerbTerm	Dem15_Abbr_CopPre_VerbTerm
njenge	Adv	Adv
'	Punc	Punc
kwa_ehlukahluk_an_a	PossConc15_VRoot_RecipExt_VerbTerm	PossConc15_NStem_RecipExt_VerbTerm
'	Punc	Punc
kwa_vel_a	SC15_VRoot_VerbTerm	PossConc15_Conj_VerbTerm
ngenca	Conj	Conj
ye_tin_dzaba	PossConc9_BPre10_NStem	PossConc4_BPre10_NStem
te_bu_dlelwane	PossConc10_BPre14_NStem	PossConc8_BPre14_NStem
lo_bu_<?unk?>	Dem1_BPre14_NStem	PronStem5_BPre14_NStem
na_e_ma_ndla	AdvPre_NPrePre6_BPre6_NStem	AdvPre_VerbTerm_BPre6_NStem
kanye	Adv	Conj
ne_ku_ab_iw_a	AdvPre_OC15_VRoot_PassExt_VerbTerm	Ideoph_LocPre_Foreign_PassExt_VerbTerm
kwe_tin_sita	PossConc15_BPre10_NStem	PossConc15_BPre10_NStem
.	Punc	Punc
kwa_ehlukan_a	PossConc15_VRoot_VerbTerm	PossConc15_Adv_VerbTerm
a_<?unk?>	RelConc6_NStem	VerbTerm_NStem
ko_nkhe	QuantConc15_QuantStem	PronStem15_QuantStem
nga_loku_<?unk?>	AdvPre_RelConc15_NStem	AdvPre_Dem15_NStem
,	Punc	Punc
na_lapho	AdvPre_Dem16	AdvPre_Conj
ku_njalo	SC15_Adv	LocPre_Adv
khona	NStem	Conj
,	Punc	Punc
ku_ent_ek_a	SC15_VRoot_NeutExt_VerbTerm	LocPre_Adv_NPas_VerbTerm
ku_be	SC15_AuxVStem	LocPre_AuxVStem
nga_tulu	AdvPre_NStem	AdvPre_NStem
kwa_loko	PossConc15_Dem15	PossConc15_Dem15
nga_i_n_nca	AdvPre_NPrePre9_BPre9_NStem	AdvPre_VerbTerm_BPre9_NStem
ya_leti_nye	PossConc4_AdjPref10_AdjStem	PossConc9_Dem10_AdjStem
tin_dzaba	BPre10_NStem	BPre10_NStem
ta_ku_chaz_a	PossConc10_OC15_VRoot_VerbTerm	PossConc8_LocPre_NStem_VerbTerm
si_mo	BPre7_NStem	BPre7_NStem
se_ku_<?unk?>	PossConc7_BPre15_NStem	PossConc7_LocPre_NStem
e_u_mu_mango_ini	LocPre_NPrePre3_BPre3_NStem_LocSuf	VerbTerm_NPrePre1a_BPre3_NStem_LocSuf
kanye	Adv	Conj
na_ku_te_m_notfo	AdvPre_BPre15_PossConc8_BPre3_NStem	AdvPre_LocPre_PossConc8_BPre3_NStem
.	Punc	Punc
e_si_khatsi_ini	LocPre_BPre7_NStem_LocSuf	VerbTerm_BPre7_Adv_LocSuf
lesi_ningi	RelConc7_NStem	Dem7_NStem
u_mu_hluko	NPrePre3_BPre3_NStem	NPrePre1a_BPre3_NStem
e_m_khatsi_ini	LocPre_BPre3_NStem_LocSuf	VerbTerm_BPre3_Adv_LocSuf
wa_laba_<?unk?>	PossConc3_RelConc6_NStem	PossConc3_Dem2_NStem
na_laba_phuyile	AdvPre_RelConc2_NStem	AdvPre_Dem2_NStem
;	Punc	Punc
laba_sebent_a_ko	RelConc2_VRoot_VerbTerm_RelSuf	Dem2_VRoot_VerbTerm_PronStem15
na_laba_nga_sebenti	AdvPre_RelConc2_NegPre_NStem	AdvPre_Dem2_AdvPre_NStem
;	Punc	Punc
ba_s_e_ma_dolobha_ini	PossConc2a_PreLoc-s_LocPre_BPre6_NStem_LocSuf	AuxVStem_PossConc7_VerbTerm_BPre6_NStem_LocSuf
na_ba_s_e_ma_khaya	AdvPre_BPre2_PreLoc-s_LocPre_BPre6_NStem	AdvPre_AuxVStem_PossConc7_VerbTerm_BPre6_NStem
,	Punc	Punc
laba_fundz_ile	RelConc2_VRoot_Perf	Dem2_NStem_Perf
na_laba_ngaka_fundz_i	AdvPre_RelConc2_NegPre_VRoot_VerbTerm	AdvPre_Dem2_NegPre_NStem_VerbTerm
wa_akh_iw_e	PossConc1_VRoot_PassExt_VerbTerm	PossConc3_Conj_PassExt_VerbTerm
mayela_na	NStem_DimSuf	NStem_AdvPre
na_si_mo	AdvPre_BPre7_NStem	AdvPre_BPre7_NStem
se_ku_<?unk?>	PossConc7_BPre15_NStem	PossConc7_LocPre_NStem
e_u_mu_mango_ini	LocPre_NPrePre3_BPre3_NStem_LocSuf	VerbTerm_NPrePre1a_BPre3_NStem_LocSuf
na_nga_in_dlela	AdvPre_CopPre_NPre9_NStem	AdvPre_AdvPre_NPre9_NStem
le_jul_ile	SC5_VRoot_Perf	RelConc4_NStem_Perf
ye_<?unk?>_e	PossConc4_Intrans_VerbTerm	PossConc4_NStem_VerbTerm
.	Punc	Punc
lo_ku_ehluk_an_a	RelConc3_BPre15_VRoot_RecipExt_VerbTerm	PronStem5_LocPre_LocPre_RecipExt_VerbTerm
aku_<?unk?>_i	NegPre_Intrans_VerbTerm	NegPre_NStem_VerbTerm
ka_nga_kanani	AdvPre_AdvPre_Interrog	AdvPre_AdvPre_Interrog
na_ticu	AdvPre_NStem	AdvPre_NStem
te_m_timba	PossConc8_BPre3_NStem	PossConc8_BPre3_NStem
la_ta_lw_a	PossConc5_Fut_VRoot_VerbTerm	PossConc5_PossConc8_PossConc11_VerbTerm
na_to	AdvPre_PronStem10	AdvPre_PronStem10
u_mu_ntfu	NPrePre1_BPre1_NStem	NPrePre1a_BPre3_NStem
futsi	Conj	Conj
ku_lawul_w_a	BPre15_VRoot_PassExt_VerbTerm	LocPre_CopPre_CopPre_VerbTerm
kwa_ehlukahluk_an_a	PossConc15_VRoot_RecipExt_VerbTerm	PossConc15_NStem_RecipExt_VerbTerm
