morphemes	target	prediction
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem
na_a_ma_hlelo	AdvPre_NPrePre6_BPre6_NStem	Interrog_VerbTerm_BPre6_NStem
wa_yo	PossConc6_PronStem4	PossConc1a_PronStem9
.	Punc	Punc
a_ma_komidi	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
we_wadi	PossConc6_NStem	PossConc3_NStem
ku_fan_el_e	OC15_VRoot_ApplExt_VerbTerm	BPre15_VRoot_ApplExt_VerbTerm
a_thuthuk_is_e	SC6_VRoot_CausExt_VerbTerm	VerbTerm_VRoot_CausExt_VerbTerm
be_ka_fak_e	PossConc2_AdvPre_Intrans_VerbTerm	PossConc2_AdvPre_VRoot_VerbTerm
ne_e_n_dlela	AdvPre_LocPre_BPre3_NStem	AdvPre_VerbTerm_BPre9_NStem
ezi_zoku_siz_a	RelConc10_Fut_VRoot_VerbTerm	RelConc10_Fut_NStem_VerbTerm
e_ku_<?unk?>_eni	RelConc9_BPre15_NStem_LocSuf	VerbTerm_BPre15_Foreign_LocSuf
i_lu_azi	BPre9_BPre11_NStem	VerbTerm_BPre11_NegPre
eli_nqoph_ile_ko	RelConc5_VRoot_Perf_RelSuf	RelConc5_NStem_Perf_RelSuf
e_u_mu_phakathi_ini	LocPre_NPrePre3_BPre3_NStem_LocSuf	VerbTerm_NPrePre1a_BPre1_Adv_LocSuf
no_ku_suk_a	AdvPre_OC3_VRoot_VerbTerm	AdvPre_BPre15_NStem_VerbTerm
e_m_khandlu_ini	LocPre_BPre3_NStem_LocSuf	VerbTerm_BPre3_NStem_LocSuf
u_ku_y_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre1a_BPre15_PossConc9_VerbTerm
e_u_mu_phakathi_ini	LocPre_NPrePre3_BPre3_NStem_LocSuf	VerbTerm_NPrePre1a_BPre1_Adv_LocSuf
.	Punc	Punc
i_in_kambiso	NPrePre10_BPre10_NStem	VerbTerm_Foreign_NStem
ku_fan_el_e	OC15_VRoot_ApplExt_VerbTerm	BPre15_VRoot_ApplExt_VerbTerm
zi_tjhej_e	SC10_VRoot_VerbTerm	NStem_NStem_VerbTerm
a_ma_hlelo	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
ka_masipala	PossKA_NStem	AdvPre_NStem
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem
na_ma_phrojekthi	AdvPre_BPre6_NStem	Interrog_BPre6_NStem
na_u_ku_bon_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	Interrog_NPrePre1a_BPre15_NStem_VerbTerm
bona	AbsPron2	AbsPron2
ku_nga_gcugcuzel_ek_a	BPre15_AdvPre_VRoot_NeutExt_VerbTerm	BPre15_AdvPre_NStem_NeutExt_VerbTerm
bu_njani	SC14_Adv	BPre14_Adv
u_ku_thintana	NPrePre15_BPre15_NStem	NPrePre1a_BPre15_NStem
oku_zoku_bandakany_a	RelConc15_Fut_VRoot_VerbTerm	RelConc15_Fut_NStem_VerbTerm
u_ku_hlanganyela	NPrePre15_BPre15_NStem	NPrePre1a_BPre15_VerbTerm
kwa_u_mu_phakathi	PossConc15_NPrePre3_BPre3_NStem	PossConc15_NPrePre1a_BPre1_Adv
.	Punc	Punc
u_ku_nikel_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre1a_BPre15_NegCopPre_VerbTerm
i_zi_akhamuzi	NPrePre8_BPre8_NStem	VerbTerm_NStem_NStem
ze_ndawo	PossConc8_NStem	Pres_NStem
i_li_thuba	NPrePre5_BPre5_NStem	VerbTerm_BPre5_NStem
loku_ngen_a	RelConc15_VRoot_VerbTerm	RelConc15_NStem_VerbTerm
e_ma_<?unk?>_eni	LocPre_BPre6_NStem_LocSuf	VerbTerm_BPre6_Foreign_LocSuf
na_ma_kontraga_eni	AdvPre_BPre6_NStem_LocSuf	Interrog_BPre6_NStem_LocSuf
na_<?unk?>	AdvPre_NStem	Interrog_Foreign
wa_i_n_ndawo	PossConc1_NPrePre9_BPre9_NStem	PossConc1a_VerbTerm_BPre9_NStem
ukuze	Conj	Conj
ba_hlel_e	SC2_Intrans_VerbTerm	PossConc2_NStem_VerbTerm
ezi_nye	AdjPref10_AdjStem	RelConc10_AdjStem
i_in_setjenziswa	NPrePre8_NPre8_NStem	VerbTerm_Foreign_NStem
ezi_<?unk?>_ko	RelConc8_NStem_RelSuf	RelConc10_Foreign_RelSuf
.	Punc	Punc
a_ma_qhinga	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
mi_tlamo	BPre4_NStem	BPre4_NStem
e_u_ku_funek_a	LocPre_NPrePre15_BPre15_VRoot_VerbTerm	VerbTerm_NPrePre1a_BPre15_NStem_VerbTerm
bo_nyana	BPre2_NStem	PossConc2_NStem
ku_setjenzwe	BPre15_NStem	BPre15_NStem
nga_yo	AdvPre_PronStem9	AdvPre_PronStem9
u_ku_phumelel_is_a	NPrePre15_BPre15_VRoot_CausExt_VerbTerm	NPrePre1a_BPre15_NStem_CausExt_VerbTerm
u_m_nqopho	NPrePre3_BPre3_NStem	NPrePre1a_BPre3_NStem
.	Punc	Punc
e_u_mu_sebenzi_ini	LocPre_NPrePre3_BPre3_NStem_LocSuf	VerbTerm_NPrePre1a_BPre1_NStem_LocSuf
o_landela_ko	RelConc3_NStem_RelSuf	VerbTerm_NStem_RelSuf
a_ma_qhinga	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
a_ya_khonj_w_a	SC6_Pres_VRoot_PassExt_VerbTerm	VerbTerm_PossConc9_Adv_PossConc1a_VerbTerm
u_ku_enz_el_a	NPrePre15_BPre15_VRoot_ApplExt_VerbTerm	NPrePre1a_BPre15_VRoot_ApplExt_VerbTerm
bo_nyana	BPre2_NStem	PossConc2_NStem
<?unk?>_<?unk?>_w_e	SC15_VRoot_PassExt_VerbTerm	Foreign_Foreign_PossConc1a_VerbTerm
phezu	Adv	Adv
kwa_ma_kghono	PossConc15_BPre15_NStem	PossConc15_BPre6_NStem
begodu	Conj	Conj
ku_<?unk?>	BPre15_NStem	BPre15_Foreign
u_bu_thakathaka	NPrePre14_BPre14_NStem	NPrePre1a_BPre14_NStem
.	Punc	Punc
u_mu_sebenzi	NPrePre3_BPre3_NStem	NPrePre1a_BPre1_NStem
o_landel_a_ko	SC3_VRoot_VerbTerm_RelSuf	VerbTerm_PossConc15_VerbTerm_RelSuf
u_<?unk?>	NPrePre1a_NStem	NPrePre1a_Foreign
phambili	Adv	Adv
i_<?unk?>	NPrePre4_NStem	VerbTerm_Foreign
begodu	Conj	Conj
u_khomba	NPrePre1a_NStem	NPrePre1a_NStem
a_ma_phrojekthi	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
na_i_mi_sebenzi	AdvPre_NPrePre4_BPre4_NStem	Interrog_VerbTerm_BPre4_NStem
e_ku_fuz_e	RelConc4_OC15_VRoot_VerbTerm	VerbTerm_BPre15_Conj_VerbTerm
i_<?unk?>	NPrePre4_NStem	VerbTerm_Foreign
u_ku_sebenz_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre1a_BPre15_Adv_VerbTerm
<?unk?>	NStem	Foreign
eli_nye	AdjPref5_AdjStem	RelConc5_AdjStem
na_eli_nye	AdvPre_AdjPref5_AdjStem	Interrog_RelConc5_AdjStem
.	Punc	Punc
u_ku_<?unk?>	NPrePre15_BPre15_NStem	NPrePre1a_BPre15_Foreign
nga_i_mi_raro	AdvPre_NPre4_BPre4_NStem	AdvPre_VerbTerm_BPre4_Adv
begodu	Conj	Conj
na_abel_an_e	AdvPre_VRoot_RecipExt_VerbTerm	Interrog_NStem_RecipExt_VerbTerm
i_mi_bono	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
nge_e_n_dlela	AdvPre_LocPre_BPre3_NStem	AdvPre_VerbTerm_BPre9_NStem
i_in_kambisolawulo	NPrePre10_BPre10_NStem	VerbTerm_Foreign_NStem
zi_nga_phumelel_a	SC10_AdvPre_VRoot_VerbTerm	NStem_AdvPre_NStem_VerbTerm
ngcono	NStem	NStem
nga_yo	AdvPre_PronStem9	AdvPre_PronStem9
.	Punc	Punc
dlul_is_el_a	VRoot_CausExt_ApplExt_VerbTerm	RelConc14_CausExt_ApplExt_VerbTerm
e_<?unk?>_eni	LocPre_NStem_LocSuf	VerbTerm_Foreign_LocSuf
e_<?unk?>	RelConc4_NStem	VerbTerm_Foreign
e_<?unk?>_ini	LocPre_NStem_LocSuf	VerbTerm_Foreign_LocSuf
eli_s_e_khasi_ini	RelConc5_PreLoc-s_LocPre_NStem_LocSuf	RelConc5_PossConc7_VerbTerm_NStem_LocSuf
la_ma_<?unk?>	PossConc5_BPre6_Num	Dem16_BPre6_Foreign
eli_ngezelel_a	RelConc5_VRoot_VerbTerm	RelConc5_NStem_VerbTerm
i_mi_bono	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
e_nikel_w_e	RelConc4_VRoot_PassExt_VerbTerm	VerbTerm_NegCopPre_PossConc1a_VerbTerm
ba_hlanganyeli	BPre2_NStem	PossConc2_NStem
.	Punc	Punc
u_mu_thetho	NPrePre3_BPre3_NStem	NPrePre1a_BPre1_NStem
ka_rhulumende	PossConc15_NStem	AdvPre_NStem
wa_i_li_khaya	PossConc3_NPrePre5_BPre5_NStem	PossConc1a_VerbTerm_BPre5_NStem
o_<?unk?>_ek_o	SC3_VRoot_NeutExt_VerbTerm	VerbTerm_Foreign_NeutExt_VerbTerm
,	Punc	Punc
we_<?unk?>	PossConc3_Num	PossConc3_Foreign
u_nik_el_a	SC3_VRoot_ApplExt_VerbTerm	NPrePre1a_NStem_ApplExt_VerbTerm
i_<?unk?>	NPrePre4_NStem	VerbTerm_Foreign
e_hlangano_eni	LocPre_NStem_LocSuf	VerbTerm_NStem_LocSuf
ka_zweloke	AdvPre_NStem	AdvPre_NStem
e_jam_el_a	RelConc9_VRoot_ApplExt_VerbTerm	VerbTerm_LocPre_ApplExt_VerbTerm
a_bo_masipala	NPrePre2a_BPre2a_NStem	VerbTerm_PossConc2_NStem
aba_nengi	AdjPref2_AdjStem	RelConc2_AdjStem
esi_funda_eni	RelConc7_NStem_LocSuf	RelConc7_NStem_LocSuf
.	Punc	Punc
i_hlangano	NPrePre9_NStem	VerbTerm_NStem
ka_rhulumende	PossConc15_NStem	AdvPre_NStem
wa_i_li_khaya	PossConc3_NPrePre5_BPre5_NStem	PossConc1a_VerbTerm_BPre5_NStem
ye_sewula	PossConc4_NStem	PossConc4_NStem
Afrika	ProperName	ProperName
(	Punc	Punc
SALGA	Abbr	Abbr
)	Punc	Punc
yi_hlangano	CopPre_NStem	CopPre_NStem
eli_<?unk?>_is_a	RelConc5_VRoot_CausExt_VerbTerm	RelConc5_Foreign_CausExt_VerbTerm
nga_ku_semthethweni	AdvPre_BPre15_NStem	AdvPre_BPre15_NStem
mayelana	NStem	NStem
no_rhulumende	AdvPre_NStem	AdvPre_NStem
wa_i_li_khaya	PossConc3_NPrePre5_BPre5_NStem	PossConc1a_VerbTerm_BPre5_NStem
.	Punc	Punc
i_PMS	NPrePre9_Abbr	VerbTerm_Abbr
i_jam_el_e	SC9_VRoot_ApplExt_VerbTerm	VerbTerm_LocPre_ApplExt_VerbTerm
i_in_ghonghoyilo	NPrePre8_BPre8_NStem	VerbTerm_Foreign_NStem
za_ma_<?unk?>	PossConc8_BPre6_NStem	PossConc10_BPre6_Foreign
.	Punc	Punc
a_ba_hlanganyeli	NPrePre2_BPre2_NStem	VerbTerm_PossConc2_NStem
ba_phendul_a	SC2_Intrans_VerbTerm	PossConc2_Adv_VerbTerm
i_mi_buzo	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
e_nga_phasi	LocPre_AdvPre_Adv	VerbTerm_AdvPre_Adv
nge_e_n_qhema	AdvPre_LocPre_NPrePre8_NStem	AdvPre_VerbTerm_BPre9_NStem
za_ma_lunga	PossConc8_BPre6_NStem	PossConc10_BPre6_NStem
ama_thathu	AdjPref6_AdjStem	AdjPref6_AdjStem
i_mi_zuzu	NPrePre4_BPre4_NStem	VerbTerm_BPre4_PossConc15
e_mbalwa	RelConc4_RelStem	VerbTerm_RelStem
be_s_e	SC2_VRoot_VerbTerm	PossConc2_PossConc7_VerbTerm
ba_abel_an_a	SC2_VRoot_RecipExt_VerbTerm	PossConc2_NStem_RecipExt_VerbTerm
i_im_pendulo	NPrePre10_BPre10_NStem	VerbTerm_BPre4_NStem
e_u_mu_hlangano_ini	LocPre_NPrePre3_BPre3_NStem_LocSuf	VerbTerm_NPrePre1a_BPre1_NStem_LocSuf
wa_ma_lunga	PossConc1a_BPre6_NStem	PossConc1a_BPre6_NStem
wo_ke	QuantConc1_QuantStem	PronStem3_Conj
.	Punc	Punc
ngiyiphi	Interrog	Interrog
i_mi_raro	NPrePre4_BPre4_NStem	VerbTerm_BPre4_Adv
e_ku_fuz_e	RelConc4_OC15_VRoot_VerbTerm	VerbTerm_BPre15_Conj_VerbTerm
i_<?unk?>	NPrePre4_NStem	VerbTerm_Foreign
/	Punc	Punc
i_<?unk?>	NPrePre4_NStem	VerbTerm_Foreign
yi_bhajedi	CopPre_NStem	CopPre_NStem
?	Punc	Punc
ku_qakath_ek_ile	SC15_VRoot_NeutExt_Perf	BPre15_Adv_NeutExt_Perf
bo_nyana	BPre2_NStem	PossConc2_NStem
a_ba_ntu	NPrePre2_BPre2_NStem	VerbTerm_PossConc2_NStem
ba_vez_e	OC2_VRoot_VerbTerm	PossConc2_Adv_VerbTerm
i_mi_bono	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
ya_bo	PossConc9_PronStem2	PossConc9_PossConc2
begodu	Conj	Conj
ba_fak_e	OC2_VRoot_VerbTerm	PossConc2_VRoot_VerbTerm
i_si_ndla	NPrePre7_BPre7_NStem	VerbTerm_BPre7_NStem
,	Punc	Punc
li_nani_ana	BPre5_NStem_DimSuf	BPre5_NStem_DimSuf
emi_nye	AdjPref4_AdjStem	AdjPref4_AdjStem
i_mi_bono	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
i_nga_bonakal_a	SC9_AdvPre_VRoot_VerbTerm	VerbTerm_AdvPre_NStem_VerbTerm
i_nga	NPrePre9_NStem	VerbTerm_AdvPre
ayi_ka_<?unk?>	NegPre_AdvPre_NStem	NegPre_AdvPre_Foreign
,	Punc	Punc
kodwana	Conj	Conj
i_nga_kw_azi	NPrePre9_AdvPre_BPre15_NStem	VerbTerm_AdvPre_PossConc15_NegPre
u_ku_enz_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre1a_BPre15_VRoot_VerbTerm
bo_nyana	BPre2_NStem	PossConc2_NStem
a_ba_ntu	NPrePre2_BPre2_NStem	VerbTerm_PossConc2_NStem
be_zw_isis_e	PossConc2_VRoot_IntensExt_VerbTerm	PossConc2_NStem_BPre3_VerbTerm
ngcono	Adv	NStem
begodu	Conj	Conj
lokhu	Dem15	Dem15
ba_ku_thath_e	SC2_OC15_Intrans_VerbTerm	PossConc2_BPre15_VRoot_VerbTerm
njenga_<?unk?>	AdvPre_NStem	AdvPre_Foreign
o_wu_enz_iw_e	RelConc1_OC3_VRoot_PassExt_VerbTerm	VerbTerm_OC3_VRoot_PassExt_VerbTerm
ngi_bo	CopPre_PronStem2	CopPre_PossConc2
.	Punc	Punc
i_PMS	NPrePre9_Abbr	VerbTerm_Abbr
ka_masipala	PossKA_NStem	AdvPre_NStem
ku_fan_el_e	OC15_VRoot_ApplExt_VerbTerm	BPre15_VRoot_ApplExt_VerbTerm
i_fak_e	SC9_VRoot_VerbTerm	VerbTerm_VRoot_VerbTerm
hlangan_a	VRoot_VerbTerm	NStem_VerbTerm
i_in_daba	NPrePre10_BPre10_NStem	VerbTerm_Foreign_NStem
ezi_<?unk?>_e	RelConc10_Intrans_VerbTerm	RelConc10_Foreign_VerbTerm
yi_khansela	CopPre_NStem	CopPre_NStem
njengobana	Conj	Conj
li_hloban_a	BPre5_VRoot_VerbTerm	BPre5_RelConc2_VerbTerm
bu_nqoph_a	SC14_Intrans_VerbTerm	BPre14_NStem_VerbTerm
na_ma_<?unk?>	AdvPre_BPre6_Abbr	Interrog_BPre6_Foreign
wa_bo_masipala	PossConc6_BPre2a_NStem	PossConc1a_PossConc2_NStem
ba_bo	PossConc2a_PronStem2	PossConc2_PossConc2
.	Punc	Punc
a_ma_KPI	NPrePre6_BPre6_Abbr	VerbTerm_BPre6_Abbr
a_landel_a_ko	RelConc6_VRoot_VerbTerm_RelSuf	VerbTerm_PossConc15_VerbTerm_RelSuf
ku_fan_el_e	OC15_VRoot_ApplExt_VerbTerm	BPre15_VRoot_ApplExt_VerbTerm
a_b_e	RelConc6_VRoot_VerbTerm	VerbTerm_SC2_VerbTerm
yi_ngcenye	CopPre_NStem	CopPre_NStem
ye_PMS	PossConc4_Abbr	PossConc4_Abbr
ka_masipala	PossKA_NStem	AdvPre_NStem
omu_nye	AdjPref1_AdjStem	AdjPref3_AdjStem
na_omu_nye	AdvPre_AdjPref1_AdjStem	Interrog_AdjPref3_AdjStem
nga_i_n_dlela	AdvPre_NPrePre9_BPre9_NStem	AdvPre_VerbTerm_BPre9_NStem
ya_kobana	PossConc9_Conj	PossConc9_Conj
bu_enz_ek_a	SC14_VRoot_NeutExt_VerbTerm	BPre14_VRoot_NeutExt_VerbTerm
ku_ye	PossConc1_PronStem1	BPre15_PossConc4
u_masipala	NPrePre1a_NStem	NPrePre1a_NStem
loyo	Dem3	Dem3
.	Punc	Punc
lezi	Dem10	Dem10
zi_in_komba	BPre10_BPre10_NStem	NStem_Foreign_NStem
ezi_khutjhw_a	RelConc4_Intrans_VerbTerm	RelConc10_NStem_VerbTerm
ngu_<?unk?>	CopPre_NStem	CopPre_Foreign
nga_mva	AdvPre_Adv	AdvPre_Adv
ko_ku_bonisan_a	PossConc15_SC15_VRoot_VerbTerm	RelSuf_BPre15_NStem_VerbTerm
na_u_<?unk?>	AdvPre_NPre1a_Abbr	Interrog_NPrePre1a_Foreign
wa_i_si_funda	PossConc1a_NPrePre7_BPre7_NStem	PossConc1a_VerbTerm_BPre7_NStem
mayelana	NStem	NStem
no_rhulumende	AdvPre_NStem	AdvPre_NStem
wa_i_li_khaya	PossConc1a_NPrePre5_BPre5_NStem	PossConc1a_VerbTerm_BPre5_NStem
na_i_SALGA	AdvPre_NPre1_Abbr	Interrog_VerbTerm_Abbr
.	Punc	Punc
kodwana	Conj	Conj
,	Punc	Punc
ku_qakath_ek_ile	SC15_VRoot_NeutExt_Perf	BPre15_Adv_NeutExt_Perf
u_ku_<?unk?>	NPrePre15_BPre15_NStem	NPrePre1a_BPre15_Foreign
bo_nyana	BPre2_NStem	PossConc2_NStem
u_ku_hlukana	NPrePre15_BPre15_NStem	NPrePre1a_BPre15_NStem
ku_buy_e	OC15_VRoot_VerbTerm	BPre15_NStem_VerbTerm
ku_<?unk?>	BPre15_NStem	BPre15_Foreign
u_ku_bon_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre1a_BPre15_NStem_PossConc1a_VerbTerm
ezi_nto_ini	RelConc8_NStem_LocSuf	RelConc10_NStem_LocSuf
ezi_<?unk?>_an_a	RelConc10_VRoot_VerbExt_VerbTerm	RelConc10_Foreign_RecipExt_VerbTerm
na_mandla	AdvPre_RelStem	Interrog_RelStem
ne_e_n_tlabagelo	AdvPre_LocPre_BPre9_NStem	AdvPre_VerbTerm_BPre9_NStem
.	Punc	Punc
oku_nengi	AdjPref15_AdjStem	RelConc15_AdjStem
kwa_lokhu	PossConc15_Dem15	PossConc15_Dem15
ku_mel_e	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
ku_<?unk?>_w_e	BPre15_VRoot_PassExt_VerbTerm	BPre15_Foreign_PossConc1a_VerbTerm
njenga_u_ku_hlukana	AdvPre_NPrePre15_BPre15_NStem	AdvPre_NPrePre1a_BPre15_NStem
ku_vel_e	BPre15_VRoot_VerbTerm	BPre15_ProperName_VerbTerm
nga_i_banga	AdvPre_NPrePre5_NStem	AdvPre_VerbTerm_NStem
lo_u_bu_dlelwano	AdvPre_NPrePre14_BPre14_NStem	Dem1_NPrePre1a_BPre14_NStem
ba_mandla	PossConc2_RelStem	PossConc2_RelStem
ne_e_n_daba	AdvPre_LocPre_BPre9_NStem	AdvPre_VerbTerm_BPre9_NStem
zo_kwe_tjel_w_an_a	PossConc15_BPre15_VRoot_PassExt_RecipExt_VerbTerm	PronStem10_PossConc15_Adv_PossConc1a_RecipExt_VerbTerm
kwe_e_n_tlabagelo	PossConc15_LocPre_BPre3_NStem	PossConc15_VerbTerm_BPre9_NStem
.	Punc	Punc
i_in_dlela	NPrePre10_NPre10_NStem	VerbTerm_Foreign_NStem
zo_kwe_hluk_an_a	PossConc10_BPre15_VRoot_VerbExt_VerbTerm	PronStem10_PossConc15_NStem_RecipExt_VerbTerm
akusi_zo	NegPre_NStem	NegPre_PronStem10
zo_ke	QuantConc10_QuantStem	PronStem10_Conj
ezi_kheth_w_a	RelConc10_VRoot_PassExt_VerbTerm	RelConc10_NStem_PossConc1a_VerbTerm
nga_phambili	AdvPre_Adv	AdvPre_Adv
kwa_i_si_khathi	PossConc15_NPrePre7_BPre7_NStem	PossConc15_VerbTerm_BPre7_NStem
nga_u_ku_mu_zimba	AdvPre_NPrePre15_BPre15_BPre3_NStem	AdvPre_NPrePre1a_BPre15_BPre1_NStem
,	Punc	Punc
begodu	Conj	Conj
nanyana	Conj	Conj
ku_nga_b_a	SC15_Pot_VRoot_VerbTerm	BPre15_AdvPre_SC2_VerbTerm
ku_ku_phi	LocPre_BPre15_Interrog	BPre15_BPre15_EnumStem
lapha	Dem15	Dem16
zi_khona	BPre10_NStem	NStem_Adv
za_enz_iw_a	SC10_VRoot_PassExt_VerbTerm	PossConc10_VRoot_PassExt_VerbTerm
zi_b_e	SC10_VRoot_VerbTerm	NStem_SC2_VerbTerm
ezi_kulu	AdjPref10_AdjStem	RelConc10_Adv
nge_e_n_dlela	AdvPre_LocPre_BPre3_NStem	AdvPre_VerbTerm_BPre9_NStem
ezi_nye	AdjPref10_AdjStem	RelConc10_AdjStem
ezi_phath_el_an_ile	RelConc10_VRoot_ApplExt_RecipExt_Perf	RelConc10_PossConc7_ApplExt_RecipExt_Perf
na_u_mu_phakathi	AdvPre_NPrePre3_BPre3_NStem	Interrog_NPrePre1a_BPre1_Adv
begodu	Conj	Conj
nanyana	Conj	Conj
ku_nga_b_a	SC15_Pot_VRoot_VerbTerm	BPre15_AdvPre_SC2_VerbTerm
ku_ku_phi	LocPre_BPre15_Interrog	BPre15_BPre15_EnumStem
lapha	Dem15	Dem16
zi_khona	BPre10_NStem	NStem_Adv
za_enz_iw_a	SC10_VRoot_PassExt_VerbTerm	PossConc10_VRoot_PassExt_VerbTerm
zi_b_e	OC10_VRoot_VerbTerm	NStem_SC2_VerbTerm
na_u_mu_phakathi	AdvPre_NPrePre3_BPre3_NStem	Interrog_NPrePre1a_BPre1_Adv
begodu	Conj	Conj
ne_e_n_jamiso	AdvPre_LocPre_BPre8_NStem	AdvPre_VerbTerm_BPre9_NStem
zo_ko_mnotho	BPre8_PossConc15_NStem	PronStem10_RelSuf_NStem
.	Punc	Punc
e_e_n_khathi_ini	RelConc9_LocPre_BPre9_NStem_LocSuf	VerbTerm_VerbTerm_BPre9_NStem_LocSuf
ezi_nengi	AdjPref8_AdjStem	RelConc10_AdjStem
u_mu_ehluko	NPrePre3_BPre3_NStem	NPrePre1a_BPre1_NStem
phakathi	Adv	Adv
kwe_e_n_<?unk?>	PossConc15_LocPre_BPre3_NStem	PossConc15_VerbTerm_BPre9_Foreign
ne_e_n_chaka	AdvPre_LocPre_BPre8_NStem	AdvPre_VerbTerm_BPre9_NStem
;	Punc	Punc
aba_sebenz_a_ko	RelConc2_VRoot_VerbTerm_RelSuf	RelConc2_Adv_VerbTerm_RelSuf
na_ba_nga_sebenz_i_ko	AdvPre_OC2_AdvPre_VRoot_VerbTerm_RelSuf	Interrog_PossConc2_AdvPre_Adv_VerbTerm_RelSuf
;	Punc	Punc
e_ma_dorobha_eni	LocPre_BPre6_NStem_LocSuf	VerbTerm_BPre6_NStem_LocSuf
na_a_ma_khaya	AdvPre_NPre6_BPre6_NStem	Interrog_VerbTerm_BPre6_NStem
;	Punc	Punc
aba_fund_ile_ko	RelConc2_VRoot_Perf_RelSuf	RelConc2_NStem_Perf_RelSuf
na_ba_ngaka_fundi	AdvPre_OC2_NegPre_NStem	Interrog_PossConc2_NegPre_NStem
ba_ne_e_n_jamiso	BPre2_AdvPre_LocPre_BPre9_NStem	PossConc2_AdvPre_VerbTerm_BPre9_NStem
ezi_phath_el_an_ile	RelConc8_VRoot_ApplExt_RecipExt_Perf	RelConc10_PossConc7_ApplExt_RecipExt_Perf
na_u_mu_phakathi	AdvPre_NPrePre3_BPre3_NStem	Interrog_NPrePre1a_BPre1_Adv
begodu	Conj	Conj
na_u_ku_<?unk?>_a	AdvPre_NPrePre15_BPre15_Intrans_VerbTerm	Interrog_NPrePre1a_BPre15_Foreign_VerbTerm
na_u_ku_<?unk?>_a	AdvPre_NPrePre15_BPre15_Intrans_VerbTerm	Interrog_NPrePre1a_BPre15_Foreign_VerbTerm
oku_bu_polotiki	RelConc15_BPre14_NStem	RelConc15_BPre14_NStem
.	Punc	Punc
u_kwe_hluka	NPrePre15_BPre15_NStem	NPrePre1a_PossConc15_NStem
na_u_ku_thint_an_a	AdvPre_NPrePre15_BPre15_VRoot_VerbExt_VerbTerm	Interrog_NPrePre1a_BPre15_Dem9_RecipExt_VerbTerm
ka_ncani	AdjPref15_AdjStem	AdvPre_NStem
na_i_mi_kghwa	AdvPre_NPrePre4_BPre4_NStem	Interrog_VerbTerm_BPre4_NStem
e_phath_el_an_ile	RelConc4_VRoot_ApplExt_RecipExt_Perf	VerbTerm_PossConc7_ApplExt_RecipExt_Perf
na_u_mu_zimba	AdvPre_NPre3_BPre3_NStem	Interrog_NPrePre1a_BPre1_NStem
oku_nga_thi	RelConc15_AdvPre_NStem	RelConc15_AdvPre_PronStem1
nga_yo	AdvPre_PronStem9	AdvPre_PronStem9
u_mu_ntu	NPrePre1_BPre1_NStem	NPrePre1a_BPre1_NStem
nga_mu_nye	AdvPre_EnumConc1_EnumStem	AdvPre_BPre1_AdjStem
abe_leth_w_e	RelConc2_VRoot_PassExt_VerbTerm	RelConc2_NStem_PossConc1a_VerbTerm
begodu	Conj	Conj
na_u_ku_phath_w_a	AdvPre_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	Interrog_NPrePre1a_BPre15_PossConc7_PossConc1a_VerbTerm
ko_ku_hluk_an_a	PossConc15_OC15_VRoot_RecipExt_VerbTerm	RelSuf_BPre15_NStem_RecipExt_VerbTerm
oku_phumelel_a_ko	RelConc15_VRoot_VerbTerm_RelSuf	RelConc15_NStem_VerbTerm_RelSuf
ku_zaku_tlhogeka	BPre15_Fut_NStem	BPre15_Fut_NStem
i_tjhejo	NPrePre5_NStem	VerbTerm_NStem
eli_dzimelel_e	RelConc5_Intrans_VerbTerm	RelConc5_Adv_VerbTerm
e_i_n_dlela_ini	LocPre_NPrePre9_BPre9_NStem_LocSuf	VerbTerm_VerbTerm_BPre9_NStem_LocSuf
y_a_ma_lungelo	PossConc9_NPre6_BPre6_NStem	PossConc9_VerbTerm_BPre6_NStem
wa_u_bu_ntu	PossConc3_NPrePre14_BPre14_NStem	PossConc1a_NPrePre1a_BPre14_NStem
.	Punc	Punc
u_masipala	NPrePre1a_NStem	NPrePre1a_NStem
nga_mu_nye	AdvPre_EnumConc1_EnumStem	AdvPre_BPre1_AdjStem
